25490 2 -4 9
25491 8 4 -2
25492 7 8 0
25493 10 2 1
25494 3 7 2
25495 6 -4 0
25496 -1 -2 0
25497 7 1 -3
25498 3 -2 -7
25499 -5 4 -1
25500 -2 -9 -6
25501 1 -4 -9
25502 -10 1 -3
25503 -9 -2 2
25504 2 0 5
25505 2 -2 8
25506 2 -9 -2
25507 -4 -1 -7
25508 -1 6 6
25509 -5 1 -2
25510 -1 6 -1
25511 -2 4 10
25512 -8 -3 2
25513 2 -2 5
25514 1 6 -1
25515 10 -10 0
25516 -3 10 -2
25517 1 -6 -10
25518 -9 5 0
25519 1 -8 1
25520 9 -1 3
25521 1 7 0
25522 -7 6 -1
25523 5 1 2
25524 4 2 8
25525 -1 -7 -4
25526 9 1 -5
25527 -4 -9 -4
25528 -5 0 -10
25529 6 -1 -1
25530 6 -1 7
25531 0 10 8
25532 -10 10 -1
25533 -1 -2 7
25534 0 3 -7
25535 -3 -3 6
25536 -4 1 -4
25537 4 2 -9
25538 -2 -1 -3
25539 -1 -3 6
25540 -7 0 -9
25541 -3 -4 3
25542 4 -10 -2
25543 -7 -1 5
25544 -2 10 -1
25545 -9 6 -2
25546 10 1 2
25547 -10 0 0
25548 -7 -2 3
25549 -8 -4 1
25550 5 -1 2
25551 -1 6 -2
25552 -3 10 0
25553 9 0 -6
25554 -4 -1 0
25555 -3 -1 -5
25556 -5 1 7
25557 -1 -6 5
25558 -9 -5 -3
25559 2 2 -7
25560 2 -9 -3
25561 -4 -5 -7
25562 3 5 -2
25563 -9 0 -3
25564 5 -4 -5
25565 -3 -1 10
25566 2 -3 -8
25567 -3 0 2
25568 -10 -5 -2
25569 -6 -10 0
25570 -8 1 -6
25571 -2 -5 4
25572 6 -1 2
25573 -3 -4 2
25574 -2 -6 5
25575 2 4 -4
25576 -1 7 -1
25577 6 -2 -7
25578 8 -5 2
25579 10 -1 2
25580 -5 4 -4
25581 -2 -6 1
25582 5 -10 0
25583 0 6 -8
25584 2 4 -6
25585 -5 4 -5
25586 -1 3 -7
25587 1 -5 -5
25588 -4 -2 0
25589 -5 -2 -9
25590 9 -1 0
25591 -6 -3 -2
25592 6 1 3
25593 -10 -1 5
25594 1 3 -5
25595 -5 -2 -10
25596 7 1 -1
25597 1 0 4
25598 1 -2 10
25599 -1 -5 7
25600 0 -7 10
25601 0 4 9
25602 -2 -10 4
25603 -1 0 6
25604 -1 -3 -4
25605 -5 -10 2
25606 4 10 1
25607 -1 0 -4
25608 1 -5 5
25609 3 3 7
25610 8 6 -2
25611 7 -3 2
25612 4 1 7
25613 -7 0 1
25614 -1 1 2
25615 -6 4 1
25616 0 -3 6
25617 -9 -2 -4
25618 8 2 -3
25619 0 -8 -10
25620 -6 -4 0
25621 0 5 8
25622 -2 -7 -9
25623 2 3 -3
25624 1 -4 -1
25625 -8 -1 2
25626 10 -1 -9
25627 -4 4 -3
25628 5 -3 -3
25629 9 0 -1
25630 5 -6 -1
25631 8 8 -1
25632 9 4 -2
25633 5 -2 2
25634 0 -3 9
25635 -1 -7 0
25636 -4 -4 4
25637 -3 -1 3
25638 3 2 -5
25639 -7 -6 -3
25640 7 0 -7
25641 -7 0 -5
25642 3 -2 -2
25643 9 -1 -10
25644 -1 9 7
25645 -1 -1 -10
25646 -1 -6 7
25647 -10 0 5
25648 1 -6 3
25649 7 -9 -1
25650 -3 3 -1
25651 -6 -5 -1
25652 1 3 -4
25653 -5 -3 7
25654 4 2 -1
25655 -1 4 10
25656 -4 0 2
25657 6 3 1
25658 8 -3 2
25659 -2 3 -4
25660 2 -9 3
25661 0 4 5
25662 9 -3 2
25663 -9 -3 -5
25664 -7 -2 2
25665 -1 -4 5
25666 -7 2 3
25667 10 -1 -5
25668 -8 4 -3
25669 1 -3 -9
25670 -1 -5 7
25671 -1 -1 -2
25672 -2 -6 -5
25673 -1 2 6
25674 2 -1 -1
25675 3 2 -7
25676 8 8 0
25677 5 8 1
25678 -2 3 0
25679 9 -5 -3
25680 -2 2 -4
25681 -4 2 -2
25682 -3 3 -5
25683 -4 -3 9
25684 -5 -2 -3
25685 5 -2 -3
25686 0 -10 -8
25687 -8 -1 0
25688 -10 1 -5
25689 -2 -1 1
25690 -6 -2 -6
25691 5 5 -3
25692 -6 1 8
25693 -3 2 4
25694 0 -5 5
25695 -4 -4 4
25696 0 5 4
25697 -1 5 -8
25698 -3 2 8
25699 5 2 -5
25700 -7 -2 8
25701 2 -6 -2
25702 1 -9 -1
25703 -4 1 -6
25704 3 3 2
25705 -6 0 7
25706 5 -7 -2
25707 1 3 -9
25708 -1 -3 -9
25709 -3 2 -9
25710 0 5 6
25711 5 1 -4
25712 -1 -5 10
25713 -4 -7 3
25714 -4 9 0
25715 1 8 6
25716 4 8 0
25717 4 -1 4
25718 -1 -10 -5
25719 4 0 -1
25720 -4 7 -3
25721 3 -10 -1
25722 3 -4 7
25723 -2 3 4
25724 -9 -1 -9
25725 3 -1 7
25726 -2 -4 -6
25727 6 1 3
25728 -2 1 9
25729 -2 -5 4
25730 2 10 2
25731 -1 -10 7
25732 8 2 -3
25733 1 -1 -10
25734 6 0 -5
25735 -3 10 1
25736 -2 10 3
25737 -1 -8 -9
25738 10 -4 2
25739 10 -1 -9
25740 8 -6 -2
25741 5 1 9
25742 -7 -5 0
25743 -9 10 -1
25744 -8 5 0
25745 4 1 -1
25746 -1 1 -8
25747 2 2 -1
25748 -2 5 3
25749 1 -6 9
25750 -3 0 1
25751 8 1 4
25752 -9 -2 -5
25753 7 1 1
25754 -9 6 1
25755 -2 -7 8
25756 4 9 -1
25757 -3 -2 8
25758 8 -2 2
25759 10 -3 -1
25760 5 4 -1
25761 2 -7 -2
25762 -3 -4 7
25763 2 0 -10
25764 2 -5 -7
25765 -1 -3 7
25766 2 3 5
25767 -4 3 1
25768 -9 1 2
25769 9 -2 -3
25770 -10 -1 -3
25771 -9 -4 1
25772 3 -6 -3
25773 4 -2 7
25774 -3 -7 -6
25775 2 3 1
25776 2 -3 -6
25777 -1 2 5
25778 0 2 5
25779 -10 3 -1
25780 4 -1 0
25781 -1 -10 -8
25782 -8 -5 0
25783 -9 1 -5
25784 -9 0 0
25785 -9 -2 5
25786 0 8 5
25787 -3 9 -5
25788 5 0 -9
25789 -1 -8 10
25790 5 -5 -2
25791 -1 -7 2
25792 5 9 -1
25793 -5 -2 5
25794 4 -9 -3
25795 0 -5 0
25796 1 -3 -2
25797 -2 -1 -8
25798 0 9 5
25799 -9 -4 -1
25800 1 -3 -4
25801 -5 9 -1
25802 2 3 4
25803 1 -10 -3
25804 -1 -8 -7
25805 6 -2 -7
25806 -5 -8 2
25807 -6 -9 -1
25808 1 -8 -4
25809 -5 -2 -3
25810 -9 0 6
25811 10 -6 -2
25812 -3 -4 0
25813 -6 -3 -5
25814 0 8 -3
25815 2 -6 4
25816 9 3 1
25817 -2 3 -10
25818 1 -7 -9
25819 -2 2 6
25820 -2 2 7
25821 -1 -9 6
25822 5 4 1
25823 3 4 -6
25824 1 -9 2
25825 0 8 3
25826 -1 -9 -8
25827 3 2 -9
25828 3 2 4
25829 -3 0 -5
25830 0 8 10
25831 -5 -1 10
25832 -8 -5 -1
25833 -1 -3 -1
25834 2 2 -8
25835 0 -4 7
25836 -4 -3 3
25837 -7 -4 1
25838 -3 5 4
25839 -4 1 5
25840 -1 -10 1
25841 -3 1 8
25842 -2 4 -1
25843 2 -7 -3
25844 3 -10 -1
25845 1 -7 6
25846 5 1 7
25847 3 -4 4
25848 -4 1 -6
25849 -7 -2 1
25850 -3 -2 -9
25851 2 -9 1
25852 -9 1 -6
25853 0 -7 -3
25854 3 -1 -6
25855 -6 3 3
25856 -3 4 -5
25857 7 1 3
25858 -1 -1 0
25859 -5 -3 -4
25860 3 1 -2
25861 6 -1 9
25862 -1 9 2
25863 6 0 -10
25864 6 0 3
25865 -9 -3 -1
25866 -6 2 -5
25867 0 -1 -7
25868 -1 0 3
25869 -3 1 10
25870 -2 -8 2
25871 2 -5 7
25872 -1 2 8
25873 -2 1 9
25874 -3 -1 -3
25875 3 -6 -4
25876 -5 1 10
25877 4 1 -6
25878 -7 10 -1
25879 1 -7 -1
25880 4 -5 0
25881 2 -9 -2
25882 5 1 -8
25883 -2 -9 2
25884 -6 1 9
25885 -1 -4 2
25886 -4 10 1
25887 0 3 4
25888 8 2 2
25889 2 -7 -6
25890 -8 -4 0
25891 -4 -7 -3
25892 -5 -2 -2
25893 6 -4 -5
25894 -5 -8 -2
25895 4 -3 7
25896 4 -10 2
25897 -5 4 3
25898 8 -1 -10
25899 -2 1 1
25900 3 -4 4
25901 -1 -4 3
25902 -4 -3 -5
25903 -3 6 -5
25904 -3 -3 -10
25905 4 -4 6
25906 -2 -6 -2
25907 4 10 -1
25908 9 1 1
25909 -2 -4 8
25910 -3 -10 -1
25911 -2 -7 1
25912 -2 6 5
25913 7 -4 -2
25914 -6 3 3
25915 -4 -2 0
25916 -2 -4 3
25917 9 -1 2
25918 6 -6 2
25919 8 0 7
25920 -3 0 10
25921 8 -5 -3
25922 5 -4 4
25923 6 3 3
25924 7 -2 -1
25925 4 -4 1
25926 -3 -4 9
25927 3 2 -9
25928 -2 3 -2
25929 -6 -9 -2
25930 -5 8 -1
25931 4 0 8
25932 -2 -9 0
25933 -3 5 4
25934 -3 4 -10
25935 -7 4 3
25936 -8 -5 -3
25937 -1 10 3
25938 7 5 -1
25939 4 -4 -6
25940 2 -5 6
25941 5 6 1
25942 0 -7 9
25943 -3 2 8
25944 9 -4 -2
25945 10 0 9
25946 8 0 -4
25947 -9 -1 3
25948 6 1 -9
25949 0 3 6
25950 3 5 -2
25951 -10 2 -4
25952 -4 -7 -1
25953 -5 2 7
25954 9 1 1
25955 4 4 -1
25956 6 -4 1
25957 2 -3 7
25958 -3 1 -10
25959 1 10 2
25960 7 0 5
25961 8 -5 -2
25962 10 0 6
25963 -1 1 2
25964 -5 -1 6
25965 -3 2 10
25966 5 -1 8
25967 0 10 2
25968 1 10 -4
25969 5 -1 9
25970 10 0 9
25971 8 -4 -2
25972 3 5 -3
25973 10 -2 -1
25974 -4 3 0
25975 -5 5 -4
25976 0 5 -5
25977 -5 -4 6
25978 -7 1 5
25979 8 0 -6
25980 0 1 2
25981 -9 -1 1
25982 2 -5 -6
25983 -5 -1 -2
25984 5 7 -2
25985 -4 1 -2
25986 -2 2 -4
25987 7 2 2
25988 0 8 -1
25989 10 0 8
25990 8 2 -2
25991 0 -10 -1
25992 -2 -5 1
25993 -4 -1 1
25994 0 -5 -4
25995 7 0 6
25996 9 -8 -1
25997 -8 -7 1
25998 1 7 -4
25999 3 -4 -1
26000 -4 -6 -3
26001 -1 -5 2
26002 -1 5 -9
26003 0 0 -4
26004 -1 -5 -8
26005 4 -10 2
26006 4 4 0
26007 3 -8 2
26008 -3 3 5
26009 -1 -10 0
26010 -2 -8 -5
26011 -4 6 0
26012 -2 -6 -2
26013 0 9 4
26014 7 -4 -3
26015 2 3 -7
26016 1 -10 5
26017 4 -10 -2
26018 -4 -4 -7
26019 7 -1 9
26020 -3 1 -4
26021 -7 0 8
26022 2 -10 1
26023 -5 2 -7
26024 0 9 1
26025 0 2 -6
26026 6 -5 -4
26027 7 10 0
26028 -4 6 4
26029 -3 0 -8
26030 -1 9 4
26031 -1 -3 5
26032 7 6 -2
26033 -1 -7 -9
26034 -3 -8 -1
26035 -2 -6 5
26036 -5 4 -2
26037 3 -6 -3
26038 6 5 0
26039 -10 1 3
26040 2 -1 -2
26041 -5 -3 -7
26042 3 -3 9
26043 -1 2 0
26044 -10 -1 6
26045 -6 -5 2
26046 -10 0 4
26047 2 -5 1
26048 1 5 4
26049 -9 7 0
26050 1 4 -2
26051 0 3 10
26052 2 7 0
26053 -6 -1 5
26054 -7 5 -1
26055 -3 2 10
26056 9 -3 2
26057 4 -1 3
26058 -6 5 -1
26059 -2 10 0
26060 -1 10 -2
26061 8 -2 0
26062 9 0 -1
26063 0 10 -4
26064 9 -1 -7
26065 -6 0 -4
26066 4 -9 -3
26067 6 3 -4
26068 -1 5 -8
26069 8 -10 0
26070 -5 2 0
26071 -6 1 -2
26072 9 2 -1
26073 3 -4 4
26074 5 0 -5
26075 -4 4 -1
26076 3 -10 -3
26077 -7 0 -4
26078 5 -4 -2
26079 3 -7 2
26080 9 4 2
26081 -2 -1 -6
26082 3 -3 -8
26083 -2 -5 10
26084 -3 -3 1
26085 -2 -4 2
26086 5 -2 9
26087 10 3 -3
26088 -4 0 -10
26089 -2 -4 -3
26090 2 -8 0
26091 -1 3 8
26092 0 -1 4
26093 6 9 0
26094 0 4 -9
26095 2 3 3
26096 2 -3 0
26097 -4 3 5
26098 1 -3 -5
26099 1 10 -3
26100 3 2 5
26101 -1 -4 -7
26102 10 0 6
26103 4 -1 4
26104 -4 1 -9
26105 3 1 -4
26106 -1 -6 0
26107 -1 7 -3
26108 0 8 -7
26109 -3 -1 8
26110 0 9 -7
26111 -4 3 -3
26112 -7 1 2
26113 -2 1 -5
26114 1 7 5
26115 2 4 5
26116 -1 9 9
26117 -9 -1 -7
26118 5 -1 -9
26119 3 -7 -5
26120 2 2 -3
26121 4 -3 -3
26122 3 0 1
26123 0 3 -6
26124 -8 -10 0
26125 4 -4 4
26126 -2 1 -7
26127 -4 2 8
26128 4 -6 0
26129 4 10 1
26130 2 2 -8
26131 2 1 -4
26132 -5 9 0
26133 3 2 -9
26134 -10 10 -1
26135 -2 -2 -6
26136 9 -1 -9
26137 2 3 4
26138 3 -1 -1
26139 -3 -2 -9
26140 1 -3 -3
26141 -5 -1 2
26142 -4 -7 -5
26143 -7 0 -10
26144 0 1 9
26145 -2 -3 -5
26146 2 -9 3
26147 2 -1 7
26148 2 9 0
26149 -3 -10 -2
26150 -2 10 1
26151 -5 -1 -3
26152 1 -2 8
26153 -3 5 5
26154 -6 -2 -1
26155 -2 4 -4
26156 -1 2 -2
26157 -2 -9 -5
26158 -4 -2 -2
26159 9 9 0
26160 6 3 1
26161 -5 2 -3
26162 0 2 0
26163 1 -5 2
26164 0 -6 5
26165 1 7 -3
26166 1 -5 8
26167 -10 9 0
26168 0 9 -1
26169 4 3 -5
26170 4 7 -3
26171 -7 -2 6
26172 4 -3 -9
26173 -3 0 -5
26174 1 -7 1
26175 -9 0 -4
26176 0 0 8
26177 -4 1 10
26178 7 -2 2
26179 -5 -2 -4
26180 1 0 1
26181 9 2 -3
26182 -1 -10 -9
26183 1 1 -5
26184 -8 0 -7
26185 -2 -6 8
26186 -3 -9 -4
26187 3 -2 0
26188 -6 0 -10
26189 -5 -1 -5
26190 0 10 2
26191 -6 6 2
26192 1 -3 -1
26193 4 0 3
26194 2 -1 0
26195 3 -5 5
26196 -5 -2 -2
26197 -3 5 -6
26198 3 -3 -9
26199 4 2 7
26200 10 9 -1
26201 3 0 3
26202 1 0 -5
26203 0 -1 -5
26204 -7 3 -1
26205 2 1 -5
26206 2 6 4
26207 -3 4 -3
26208 2 -6 -2
26209 0 1 7
26210 -3 1 -3
26211 1 -5 5
26212 -4 6 0
26213 -1 -3 10
26214 9 -1 9
26215 1 0 -1
26216 -9 9 0
26217 10 4 1
26218 -10 1 -5
26219 2 -7 -2
26220 0 -5 0
26221 9 -5 1
26222 -9 -1 -9
26223 0 0 -6
26224 -8 -5 -2
26225 1 5 0
26226 3 3 -1
26227 -2 -3 9
26228 2 5 -3
26229 -4 0 0
26230 -5 0 -5
26231 -3 -1 -10
26232 0 -7 6
26233 2 -3 5
26234 -7 -2 1
26235 2 -10 0
26236 -7 -1 -4
26237 0 -10 0
26238 2 6 -1
26239 -5 4 2
26240 -1 4 -4
26241 -2 -2 -5
26242 4 0 10
26243 -3 -9 -2
26244 -5 2 8
26245 -3 5 -2
26246 6 7 -2
26247 -4 9 1
26248 6 0 -1
26249 -3 -3 9
26250 10 -9 0
26251 -3 -10 4
26252 8 8 -1
26253 -7 10 0
26254 8 -10 0
26255 4 -4 -3
26256 2 -5 -10
26257 -10 2 1
26258 -6 -3 -5
26259 -9 3 -1
26260 -5 1 -1
26261 0 -8 -9
26262 -7 6 1
26263 -4 0 -6
26264 6 -10 0
26265 -2 -7 -8
26266 -9 5 -1
26267 1 6 4
26268 -3 7 1
26269 5 6 -1
26270 8 1 -1
26271 -4 -4 -6
26272 -5 3 -3
26273 -4 3 0
26274 -2 1 -8
26275 -4 -6 1
26276 -4 1 -3
26277 -2 4 -5
26278 -1 -3 -4
26279 -10 0 -9
26280 1 -1 -9
26281 1 2 -4
26282 -4 -9 -4
26283 -4 -1 6
26284 0 0 -1
26285 -1 -3 2
26286 2 -3 10
26287 4 1 5
26288 -6 3 3
26289 -1 -2 1
26290 -7 -3 3
26291 -10 -1 -8
26292 8 -4 -3
26293 0 0 -9
26294 -4 6 3
26295 7 -5 -1
26296 3 -9 3
26297 2 3 3
26298 1 -5 -9
26299 4 1 2
26300 7 0 -7
26301 7 -1 2
26302 -5 -1 -10
26303 -4 0 -4
26304 2 -9 1
26305 -7 0 -6
26306 0 -10 -3
26307 -1 -3 -7
26308 -1 8 0
26309 -1 3 -4
26310 1 1 -5
26311 0 3 -5
26312 0 -9 9
26313 -6 -7 -3
26314 -6 -2 -1
26315 -4 -3 1
26316 -6 -2 -4
26317 -3 5 2
26318 -3 10 0
26319 4 7 -2
26320 0 -2 4
26321 -3 -7 1
26322 9 -3 -5
26323 -1 -6 -3
26324 1 -6 -8
26325 2 -1 -8
26326 -9 6 -2
26327 -5 -1 4
26328 -1 4 1
26329 -3 -2 -1
26330 -1 -5 -8
26331 2 -8 2
26332 -7 1 7
26333 6 4 3
26334 2 -2 5
26335 -9 -5 2
26336 -3 -1 -8
26337 0 2 -6
26338 4 1 3
26339 -7 -1 5
26340 -1 -10 -2
26341 -2 -2 -9
26342 -1 0 -3
26343 4 -3 2
26344 0 6 -6
26345 1 5 6
26346 5 0 6
26347 1 -9 4
26348 0 7 4
26349 -2 0 -5
26350 -8 4 0
26351 -6 0 1
26352 1 9 -2
26353 -5 -5 2
26354 -3 -1 9
26355 9 -10 -1
26356 -1 -6 -3
26357 -5 3 -2
26358 -4 6 -3
26359 -5 5 2
26360 6 2 3
26361 0 -1 6
26362 1 3 -7
26363 8 2 2
26364 -1 10 2
26365 3 -7 4
26366 1 -6 8
26367 5 -10 0
26368 -4 -7 0
26369 0 8 9
26370 -3 7 0
26371 -5 -3 -1
26372 0 -1 8
26373 -1 2 -4
26374 -4 -2 -4
26375 -9 2 -2
26376 0 -8 -5
26377 -1 -10 -5
26378 -5 10 0
26379 -9 4 2
26380 -1 9 -7
26381 -9 -5 2
26382 3 -4 5
26383 -3 3 4
26384 4 0 -1
26385 0 7 2
26386 -2 7 -7
26387 3 4 0
26388 0 10 7
26389 -8 -7 -1
26390 -3 7 1
26391 -2 -6 5
26392 1 -2 10
26393 4 3 6
26394 -7 5 0
26395 9 -4 0
26396 3 -5 -6
26397 -9 -2 2
26398 3 -9 1
26399 6 -1 -3
26400 9 0 2
26401 1 0 -3
26402 1 -9 0
26403 -7 2 -4
26404 -2 3 -8
26405 -6 2 0
26406 -4 -7 3
26407 -4 9 1
26408 -1 -5 8
26409 -2 -2 -5
26410 5 -7 1
26411 10 3 -2
26412 4 0 -6
26413 1 -3 4
26414 6 -5 -1
26415 0 1 -6
26416 3 4 -3
26417 0 6 -3
26418 -1 5 -8
26419 1 -10 -6
26420 -9 -3 4
26421 -4 3 -7
26422 0 -4 -1
26423 -10 5 -1
26424 1 4 -2
26425 0 6 -10
26426 -1 5 6
26427 -2 -6 7
26428 10 1 -1
26429 -8 1 3
26430 5 0 -1
26431 -5 -2 7
26432 -9 -1 6
26433 -4 -4 7
26434 -6 -3 0
26435 -6 -7 0
26436 3 -6 -3
26437 3 1 -5
26438 -2 -9 4
26439 3 -10 1
26440 4 -9 2
26441 -1 2 -4
26442 -6 -4 1
26443 -9 -1 4
26444 9 4 2
26445 2 -3 -6
26446 -3 -4 1
26447 4 8 -3
26448 0 1 8
26449 -8 0 7
26450 -9 2 -2
26451 10 0 -4
26452 -6 -5 -4
26453 3 -8 0
26454 0 -2 6
26455 -1 10 9
26456 -8 -2 -3
26457 3 7 3
26458 -10 -10 0
26459 5 -2 9
26460 2 -6 4
26461 -1 -10 9
26462 4 -1 -6
26463 5 1 -8
26464 -5 1 6
26465 1 -3 -8
26466 -8 -8 0
26467 -2 -5 4
26468 9 -1 8
26469 3 7 3
26470 -4 -5 4
26471 0 -9 1
26472 5 3 0
26473 -3 4 -2
26474 -9 3 1
26475 1 4 -9
26476 4 -5 3
26477 9 0 -1
26478 0 -6 -8
26479 10 -4 2
26480 -5 1 -2
26481 2 -9 0
26482 7 -3 -4
26483 -5 1 -10
26484 -3 -4 8
26485 7 1 3
26486 -8 2 -2
26487 2 9 -1
26488 -5 -10 2
26489 6 1 -7
26490 2 -5 0
26491 9 0 3
26492 8 -4 3
26493 -9 0 -1
26494 -3 10 0
26495 -4 -3 -7
26496 8 0 -6
26497 5 6 -3
26498 4 -7 2
26499 -4 -2 -1
26500 10 -1 -2
26501 0 10 -1
26502 4 0 0
26503 -8 -10 -1
26504 -8 -3 0
26505 -9 -2 5
26506 -4 5 -1
26507 7 0 5
26508 1 1 5
26509 -1 2 7
26510 -2 -7 5
26511 -9 0 -2
26512 -9 -3 3
26513 -1 1 -7
26514 -7 -2 -4
26515 -4 -10 2
26516 3 2 4
26517 9 1 -4
26518 8 0 -7
26519 8 0 -8
26520 -7 -8 0
26521 2 3 -7
26522 0 -4 -2
26523 4 -3 -3
26524 8 4 -1
26525 2 -4 8
26526 0 -8 -9
26527 -3 0 -5
26528 -10 -9 -1
26529 -6 4 1
26530 -1 8 9
26531 7 4 -3
26532 -1 4 -10
26533 -5 6 -1
26534 -6 -4 0
26535 7 3 1
26536 -4 1 8
26537 -7 4 -1
26538 -1 -9 6
26539 -7 -1 -3
26540 -6 -2 2
26541 -2 9 -6
26542 3 8 2
26543 9 0 2
26544 3 3 3
26545 4 7 -2
26546 -5 8 -2
26547 -3 -9 3
26548 -2 8 -7
26549 6 -1 -2
26550 3 -5 4
26551 3 4 -1
26552 2 4 -3
26553 -2 -7 -2
26554 -5 -9 1
26555 1 5 -3
26556 0 1 -10
26557 6 1 -4
26558 -6 0 -3
26559 10 5 -1
26560 2 -9 2
26561 -7 -4 -3
26562 0 -9 1
26563 6 2 0
26564 1 0 -10
26565 7 3 3
26566 -4 1 -7
26567 -4 8 0
26568 -2 1 -8
26569 7 -1 5
26570 4 -1 10
26571 7 0 -6
26572 -4 -2 0
26573 -2 6 5
26574 7 2 4
26575 -5 -1 -6
26576 3 1 -6
26577 -2 -3 1
26578 9 0 7
26579 2 4 -8
26580 1 -5 4
26581 2 5 3
26582 2 7 3
26583 5 1 -9
26584 5 -3 -6
26585 3 -9 -3
26586 -2 5 -6
26587 2 -4 1
26588 -1 -2 -10
26589 3 -5 2
26590 -4 4 -2
26591 -10 -1 -4
26592 0 2 -4
26593 1 -2 2
26594 -5 -2 3
26595 -4 1 -2
26596 -8 2 -3
26597 -10 3 -3
26598 -4 -3 7
26599 4 -10 2
26600 -8 -1 8
26601 -1 -6 4
26602 -1 -3 -9
26603 -4 1 -3
26604 -3 5 6
26605 6 -2 7
26606 -4 -1 -7
26607 6 2 5
26608 -5 -1 7
26609 -1 -3 10
26610 2 9 -1
26611 -9 -1 3
26612 8 10 0
26613 6 0 -9
26614 9 -3 4
26615 -1 -2 -7
26616 -1 3 -3
26617 -9 10 0
26618 -4 6 4
26619 1 -3 -1
26620 -3 -2 5
26621 -7 0 6
26622 7 6 1
26623 -2 -7 -4
26624 2 0 10
26625 -4 1 7
26626 -2 5 -3
26627 -1 -1 1
26628 -6 -7 1
26629 -6 10 1
26630 10 -3 -3
26631 -7 3 -5
26632 -3 -1 -4
26633 1 -4 7
26634 -2 5 1
26635 10 0 -6
26636 -3 -4 -8
26637 -2 1 -9
26638 -5 -6 3
26639 3 4 4
26640 -7 0 -8
26641 -6 2 -6
26642 2 0 2
26643 -7 -4 -4
26644 4 1 5
26645 -3 2 -9
26646 6 -2 -5
26647 9 3 0
26648 -3 0 6
26649 -3 0 -7
26650 -1 4 8
26651 4 -7 0
26652 5 -4 4
26653 2 -9 0
26654 -8 -5 2
26655 1 -1 1
26656 0 10 -2
26657 -5 1 3
26658 -3 3 5
26659 5 1 1
26660 4 2 3
26661 -4 9 -1
26662 -10 4 -3
26663 -1 10 7
26664 0 6 -2
26665 0 9 8
26666 -5 -9 -1
26667 -5 -1 2
26668 5 -6 -1
26669 -2 6 8
26670 9 -4 -2
26671 1 7 -3
26672 8 1 -7
26673 -3 3 -9
26674 8 1 5
26675 -9 -1 -9
26676 -8 1 -4
26677 3 -1 6
26678 9 -3 -5
26679 1 -1 -2
26680 -3 -4 0
26681 6 1 -3
26682 -2 6 3
26683 -6 4 -3
26684 0 8 -7
26685 6 -1 10
26686 -4 0 -6
26687 1 6 7
26688 9 4 -1
26689 2 8 -2
26690 1 1 9
26691 3 2 -10
26692 3 -5 3
26693 -5 -5 1
26694 0 -6 2
26695 -9 0 10
26696 6 3 -5
26697 0 6 -10
26698 5 -9 0
26699 -2 1 -7
26700 0 0 2
26701 8 -1 2
26702 -1 -9 0
26703 -4 -1 2
26704 9 -2 -3
26705 8 -4 -3
26706 -2 9 -6
26707 5 -9 1
26708 -6 0 7
26709 -5 7 -2
26710 -10 8 0
26711 6 -3 4
26712 6 2 -1
26713 2 -1 9
26714 -1 0 -5
26715 -4 5 -4
26716 1 7 -4
26717 10 0 -3
26718 -2 3 -8
26719 0 -4 -7
26720 -4 -4 1
26721 -1 2 -7
26722 -1 3 -2
26723 2 -1 9
26724 -2 6 -9
26725 0 4 6
26726 -4 7 1
26727 0 -6 -8
26728 -1 8 -1
26729 6 -2 -7
26730 2 0 0
26731 1 4 -1
26732 5 -1 6
26733 5 4 -3
26734 4 -5 -5
26735 -2 4 10
26736 5 10 0
26737 4 2 -1
26738 1 3 -2
26739 -4 8 0
26740 -5 1 -5
26741 -6 2 -1
26742 8 9 0
26743 2 6 -4
26744 8 1 -7
26745 -1 -10 -7
26746 -3 3 -6
26747 -2 -4 5
26748 0 -3 -9
26749 3 -3 -9
26750 -6 -3 -3
26751 6 -2 0
26752 1 -1 -2
26753 3 -8 2
26754 -1 -4 10
26755 6 0 -4
26756 -1 1 -10
26757 7 -4 3
26758 -3 -2 6
26759 10 -2 -1
26760 3 1 4
26761 3 -10 -2
26762 0 6 5
26763 2 -4 2
26764 5 2 0
26765 4 -7 -3
26766 4 -3 -5
26767 -2 -8 -1
26768 -4 -2 6
26769 3 5 -5
26770 -5 6 0
26771 5 6 0
26772 -1 0 -5
26773 -2 -3 -4
26774 3 -8 -3
26775 -10 -6 0
26776 3 -8 0
26777 4 -3 3
26778 3 2 -7
26779 -5 1 3
26780 6 -6 -3
26781 0 4 -8
26782 -2 8 4
26783 -2 -6 -1
26784 4 -10 -2
26785 -3 -4 -8
26786 3 -1 7
26787 -1 -7 -1
26788 -3 4 4
26789 3 5 -2
26790 -5 9 -2
26791 10 -2 -4
26792 7 1 -7
26793 1 -2 -3
26794 -8 0 9
26795 8 -3 -4
26796 -7 -5 2
26797 1 -4 5
26798 0 3 7
26799 1 8 0
26800 -2 -1 7
26801 1 -6 -5
26802 5 4 1
26803 2 -2 -4
26804 -2 7 -7
26805 5 -3 -4
26806 -6 -1 5
26807 -3 0 2
26808 3 2 -3
26809 -4 -4 5
26810 3 -2 -1
26811 -4 -1 -7
26812 3 -1 -4
26813 -4 3 -6
26814 -6 1 4
26815 -3 -1 -6
26816 -2 -9 0
26817 -7 7 -1
26818 1 -2 -4
26819 -1 -2 8
26820 5 -2 -2
26821 -9 2 -2
26822 -5 -7 -1
26823 -4 4 -2
26824 -2 -2 -5
